Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_67_nn_15', 'ga_generation_66_nn_15.keras', 'ga_generation_66_nn_10.keras', '0.33333333333333337', 'None', '0.6666666666666666', 'None'
'ga_generation_67_nn_16', 'ga_generation_66_nn_15.keras', 'ga_generation_66_nn_10.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__inversion_mutation'
'ga_generation_67_nn_17', 'ga_generation_65_nn_22.keras', 'ga_generation_66_nn_15.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__displacement_inversion_mutation'
'ga_generation_67_nn_18', 'ga_generation_65_nn_22.keras', 'ga_generation_66_nn_15.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__random_resetting_mutation'
'ga_generation_67_nn_19', 'ga_generation_64_nn_30.keras', 'ga_generation_66_nn_17.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__displacement_inversion_mutation'
'ga_generation_67_nn_20', 'ga_generation_64_nn_30.keras', 'ga_generation_66_nn_17.keras', '0.33333333333333337', 'None', '0.6666666666666666', 'None'
'ga_generation_67_nn_21', 'ga_generation_66_nn_15.keras', 'ga_generation_66_nn_11.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__displacement_inversion_mutation'
'ga_generation_67_nn_22', 'ga_generation_66_nn_15.keras', 'ga_generation_66_nn_11.keras', '0.33333333333333337', 'None', '0.6666666666666666', 'None'
'ga_generation_67_nn_23', 'ga_generation_66_nn_11.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__random_resetting_mutation'
'ga_generation_67_nn_24', 'ga_generation_66_nn_11.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__partial_shuffle_mutation'
'ga_generation_67_nn_25', 'ga_generation_66_nn_11.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', 'None', '0.6666666666666666', 'None'
'ga_generation_67_nn_26', 'ga_generation_66_nn_11.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__random_resetting_mutation'
'ga_generation_67_nn_27', 'ga_generation_66_nn_17.keras', 'ga_generation_65_nn_22.keras', '0.33333333333333337', '__uniform_crossover', '0.6666666666666666', 'None'
'ga_generation_67_nn_28', 'ga_generation_66_nn_17.keras', 'ga_generation_65_nn_22.keras', '0.33333333333333337', '__uniform_crossover', '0.6666666666666666', 'None'
'ga_generation_67_nn_29', 'ga_generation_66_nn_9.keras', 'ga_generation_66_nn_17.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__displacement_inversion_mutation'
'ga_generation_67_nn_30', 'ga_generation_66_nn_9.keras', 'ga_generation_66_nn_17.keras', '0.33333333333333337', 'None', '0.6666666666666666', '__random_resetting_mutation'
'ga_generation_67_nn_31', 'ga_generation_66_nn_17.keras', 'ga_generation_64_nn_30.keras', '0.33333333333333337', 'None', '0.6666666666666666', 'None'
'ga_generation_67_nn_32', 'ga_generation_66_nn_17.keras', 'ga_generation_64_nn_30.keras', '0.33333333333333337', 'None', '0.6666666666666666', 'None'
'ga_generation_68_nn_9', 'ga_generation_67_nn_9.keras', 'ga_generation_65_nn_22.keras', '0.3232323232323232', '__linear_recombination_crossover', '0.6767676767676768', '__partial_shuffle_mutation'
'ga_generation_68_nn_10', 'ga_generation_67_nn_9.keras', 'ga_generation_65_nn_22.keras', '0.3232323232323232', '__linear_recombination_crossover', '0.6767676767676768', '__partial_shuffle_mutation'
'ga_generation_68_nn_11', 'ga_generation_67_nn_28.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', '__multi_point_crossover', '0.6767676767676768', '__displacement_inversion_mutation'
'ga_generation_68_nn_12', 'ga_generation_67_nn_28.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', '__multi_point_crossover', '0.6767676767676768', 'None'
'ga_generation_68_nn_13', 'ga_generation_66_nn_17.keras', 'ga_generation_67_nn_18.keras', '0.3232323232323232', '__linear_recombination_crossover', '0.6767676767676768', 'None'
'ga_generation_68_nn_14', 'ga_generation_66_nn_17.keras', 'ga_generation_67_nn_18.keras', '0.3232323232323232', '__linear_recombination_crossover', '0.6767676767676768', '__partial_shuffle_mutation'
'ga_generation_68_nn_15', 'ga_generation_66_nn_11.keras', 'ga_generation_67_nn_18.keras', '0.3232323232323232', 'None', '0.6767676767676768', '__displacement_inversion_mutation'
'ga_generation_68_nn_16', 'ga_generation_66_nn_11.keras', 'ga_generation_67_nn_18.keras', '0.3232323232323232', 'None', '0.6767676767676768', '__random_resetting_mutation'
'ga_generation_68_nn_17', 'ga_generation_66_nn_17.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', '__one_point_crossover', '0.6767676767676768', 'None'
'ga_generation_68_nn_18', 'ga_generation_66_nn_17.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', '__one_point_crossover', '0.6767676767676768', '__swap_mutation'
'ga_generation_68_nn_19', 'ga_generation_67_nn_23.keras', 'ga_generation_66_nn_11.keras', '0.3232323232323232', '__linear_recombination_crossover', '0.6767676767676768', '__displacement_mutation'
'ga_generation_68_nn_20', 'ga_generation_67_nn_23.keras', 'ga_generation_66_nn_11.keras', '0.3232323232323232', '__linear_recombination_crossover', '0.6767676767676768', '__partial_shuffle_mutation'
'ga_generation_68_nn_21', 'ga_generation_67_nn_17.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', '__average_crossover_and_flat_crossover', '0.6767676767676768', '__displacement_mutation'
'ga_generation_68_nn_22', 'ga_generation_67_nn_17.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', '__average_crossover_and_flat_crossover', '0.6767676767676768', '__swap_mutation'
'ga_generation_68_nn_23', 'ga_generation_65_nn_22.keras', 'ga_generation_67_nn_9.keras', '0.3232323232323232', '__multi_point_crossover', '0.6767676767676768', '__displacement_inversion_mutation'
'ga_generation_68_nn_24', 'ga_generation_65_nn_22.keras', 'ga_generation_67_nn_9.keras', '0.3232323232323232', '__multi_point_crossover', '0.6767676767676768', '__partial_shuffle_mutation'
'ga_generation_68_nn_25', 'ga_generation_66_nn_17.keras', 'ga_generation_66_nn_11.keras', '0.3232323232323232', '__arithmetic_crossover', '0.6767676767676768', '__random_resetting_mutation'
'ga_generation_68_nn_26', 'ga_generation_66_nn_17.keras', 'ga_generation_66_nn_11.keras', '0.3232323232323232', '__arithmetic_crossover', '0.6767676767676768', '__partial_shuffle_mutation'
'ga_generation_68_nn_27', 'ga_generation_65_nn_22.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', 'None', '0.6767676767676768', '__partial_shuffle_mutation'
'ga_generation_68_nn_28', 'ga_generation_65_nn_22.keras', 'ga_generation_67_nn_23.keras', '0.3232323232323232', 'None', '0.6767676767676768', '__random_resetting_mutation'
'ga_generation_68_nn_29', 'ga_generation_65_nn_22.keras', 'ga_generation_67_nn_9.keras', '0.3232323232323232', '__arithmetic_crossover', '0.6767676767676768', '__inversion_mutation'
'ga_generation_68_nn_30', 'ga_generation_65_nn_22.keras', 'ga_generation_67_nn_9.keras', '0.3232323232323232', '__arithmetic_crossover', '0.6767676767676768', '__displacement_mutation'
'ga_generation_68_nn_31', 'ga_generation_67_nn_17.keras', 'ga_generation_67_nn_18.keras', '0.3232323232323232', '__multi_point_crossover', '0.6767676767676768', '__displacement_mutation'
'ga_generation_68_nn_32', 'ga_generation_67_nn_17.keras', 'ga_generation_67_nn_18.keras', '0.3232323232323232', '__multi_point_crossover', '0.6767676767676768', '__random_resetting_mutation'
'ga_generation_69_nn_9', 'ga_generation_68_nn_32.keras', 'ga_generation_68_nn_18.keras', '0.31313131313131315', '__uniform_crossover', '0.6868686868686869', '__displacement_mutation'
'ga_generation_69_nn_10', 'ga_generation_68_nn_32.keras', 'ga_generation_68_nn_18.keras', '0.31313131313131315', '__uniform_crossover', '0.6868686868686869', '__displacement_inversion_mutation'
'ga_generation_69_nn_11', 'ga_generation_68_nn_22.keras', 'ga_generation_68_nn_13.keras', '0.31313131313131315', 'None', '0.6868686868686869', 'None'
'ga_generation_69_nn_12', 'ga_generation_68_nn_22.keras', 'ga_generation_68_nn_13.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__random_resetting_mutation'
'ga_generation_69_nn_13', 'ga_generation_68_nn_18.keras', 'ga_generation_68_nn_32.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__partial_shuffle_mutation'
'ga_generation_69_nn_14', 'ga_generation_68_nn_18.keras', 'ga_generation_68_nn_32.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__swap_mutation'
'ga_generation_69_nn_15', 'ga_generation_68_nn_14.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', 'None'
'ga_generation_69_nn_16', 'ga_generation_68_nn_14.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__swap_mutation'
'ga_generation_69_nn_17', 'ga_generation_68_nn_17.keras', 'ga_generation_68_nn_13.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__displacement_inversion_mutation'
'ga_generation_69_nn_18', 'ga_generation_68_nn_17.keras', 'ga_generation_68_nn_13.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__partial_shuffle_mutation'
'ga_generation_69_nn_19', 'ga_generation_67_nn_28.keras', 'ga_generation_68_nn_22.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__partial_shuffle_mutation'
'ga_generation_69_nn_20', 'ga_generation_67_nn_28.keras', 'ga_generation_68_nn_22.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__inversion_mutation'
'ga_generation_69_nn_21', 'ga_generation_68_nn_22.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__partial_shuffle_mutation'
'ga_generation_69_nn_22', 'ga_generation_68_nn_22.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__displacement_mutation'
'ga_generation_69_nn_23', 'ga_generation_68_nn_18.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', 'None'
'ga_generation_69_nn_24', 'ga_generation_68_nn_18.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', 'None'
'ga_generation_69_nn_25', 'ga_generation_68_nn_18.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__displacement_inversion_mutation'
'ga_generation_69_nn_26', 'ga_generation_68_nn_18.keras', 'ga_generation_67_nn_28.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__inversion_mutation'
'ga_generation_69_nn_27', 'ga_generation_68_nn_32.keras', 'ga_generation_68_nn_17.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__displacement_mutation'
'ga_generation_69_nn_28', 'ga_generation_68_nn_32.keras', 'ga_generation_68_nn_17.keras', '0.31313131313131315', 'None', '0.6868686868686869', 'None'
'ga_generation_69_nn_29', 'ga_generation_68_nn_17.keras', 'ga_generation_68_nn_13.keras', '0.31313131313131315', 'None', '0.6868686868686869', 'None'
'ga_generation_69_nn_30', 'ga_generation_68_nn_17.keras', 'ga_generation_68_nn_13.keras', '0.31313131313131315', 'None', '0.6868686868686869', 'None'
'ga_generation_69_nn_31', 'ga_generation_68_nn_32.keras', 'ga_generation_68_nn_17.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__random_resetting_mutation'
'ga_generation_69_nn_32', 'ga_generation_68_nn_32.keras', 'ga_generation_68_nn_17.keras', '0.31313131313131315', 'None', '0.6868686868686869', '__random_resetting_mutation'
'ga_generation_70_nn_9', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', '__partial_shuffle_mutation'
'ga_generation_70_nn_10', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', '__inversion_mutation'
'ga_generation_70_nn_11', 'ga_generation_69_nn_31.keras', 'ga_generation_69_nn_12.keras', '0.303030303030303', 'None', '0.696969696969697', 'None'
'ga_generation_70_nn_12', 'ga_generation_69_nn_31.keras', 'ga_generation_69_nn_12.keras', '0.303030303030303', 'None', '0.696969696969697', '__partial_shuffle_mutation'
'ga_generation_70_nn_13', 'ga_generation_67_nn_9.keras', 'ga_generation_69_nn_20.keras', '0.303030303030303', 'None', '0.696969696969697', '__displacement_mutation'
'ga_generation_70_nn_14', 'ga_generation_67_nn_9.keras', 'ga_generation_69_nn_20.keras', '0.303030303030303', 'None', '0.696969696969697', '__inversion_mutation'
'ga_generation_70_nn_15', 'ga_generation_68_nn_14.keras', 'ga_generation_69_nn_10.keras', '0.303030303030303', '__average_crossover_and_flat_crossover', '0.696969696969697', '__swap_mutation'
'ga_generation_70_nn_16', 'ga_generation_68_nn_14.keras', 'ga_generation_69_nn_10.keras', '0.303030303030303', '__average_crossover_and_flat_crossover', '0.696969696969697', 'None'
'ga_generation_70_nn_17', 'ga_generation_67_nn_9.keras', 'ga_generation_69_nn_12.keras', '0.303030303030303', '__multivariate_crossover', '0.696969696969697', 'None'
'ga_generation_70_nn_18', 'ga_generation_67_nn_9.keras', 'ga_generation_69_nn_12.keras', '0.303030303030303', '__multivariate_crossover', '0.696969696969697', '__displacement_mutation'
'ga_generation_70_nn_19', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', '__partial_shuffle_mutation'
'ga_generation_70_nn_20', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', 'None'
'ga_generation_70_nn_21', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', '__displacement_mutation'
'ga_generation_70_nn_22', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', '__displacement_mutation'
'ga_generation_70_nn_23', 'ga_generation_69_nn_17.keras', 'ga_generation_69_nn_12.keras', '0.303030303030303', 'None', '0.696969696969697', 'None'
'ga_generation_70_nn_24', 'ga_generation_69_nn_17.keras', 'ga_generation_69_nn_12.keras', '0.303030303030303', 'None', '0.696969696969697', '__swap_mutation'
'ga_generation_70_nn_25', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', '__partial_shuffle_mutation'
'ga_generation_70_nn_26', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', 'None', '0.696969696969697', '__displacement_mutation'
'ga_generation_70_nn_27', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_10.keras', '0.303030303030303', 'None', '0.696969696969697', '__random_resetting_mutation'
'ga_generation_70_nn_28', 'ga_generation_69_nn_20.keras', 'ga_generation_69_nn_10.keras', '0.303030303030303', 'None', '0.696969696969697', '__inversion_mutation'
'ga_generation_70_nn_29', 'ga_generation_69_nn_10.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', '__multivariate_crossover', '0.696969696969697', 'None'
'ga_generation_70_nn_30', 'ga_generation_69_nn_10.keras', 'ga_generation_69_nn_31.keras', '0.303030303030303', '__multivariate_crossover', '0.696969696969697', '__displacement_inversion_mutation'
'ga_generation_70_nn_31', 'ga_generation_69_nn_31.keras', 'ga_generation_67_nn_9.keras', '0.303030303030303', 'None', '0.696969696969697', '__displacement_inversion_mutation'
'ga_generation_70_nn_32', 'ga_generation_69_nn_31.keras', 'ga_generation_67_nn_9.keras', '0.303030303030303', 'None', '0.696969696969697', '__partial_shuffle_mutation'
'ga_generation_71_nn_9', 'ga_generation_70_nn_24.keras', 'ga_generation_69_nn_20.keras', '0.29292929292929293', '__uniform_crossover', '0.7070707070707071', '__displacement_inversion_mutation'
'ga_generation_71_nn_10', 'ga_generation_70_nn_24.keras', 'ga_generation_69_nn_20.keras', '0.29292929292929293', '__uniform_crossover', '0.7070707070707071', '__displacement_mutation'
'ga_generation_71_nn_11', 'ga_generation_70_nn_17.keras', 'ga_generation_69_nn_20.keras', '0.29292929292929293', 'None', '0.7070707070707071', '__inversion_mutation'
'ga_generation_71_nn_12', 'ga_generation_70_nn_17.keras', 'ga_generation_69_nn_20.keras', '0.29292929292929293', 'None', '0.7070707070707071', '__inversion_mutation'
'ga_generation_71_nn_13', 'ga_generation_70_nn_10.keras', 'ga_generation_69_nn_17.keras', '0.29292929292929293', 'None', '0.7070707070707071', 'None'
'ga_generation_71_nn_14', 'ga_generation_70_nn_10.keras', 'ga_generation_69_nn_17.keras', '0.29292929292929293', 'None', '0.7070707070707071', '__displacement_inversion_mutation'
'ga_generation_71_nn_15', 'ga_generation_70_nn_28.keras', 'ga_generation_69_nn_17.keras', '0.29292929292929293', 'None', '0.7070707070707071', 'None'
'ga_generation_71_nn_16', 'ga_generation_70_nn_28.keras', 'ga_generation_69_nn_17.keras', '0.29292929292929293', 'None', '0.7070707070707071', 'None'
'ga_generation_71_nn_17', 'ga_generation_70_nn_17.keras', 'ga_generation_70_nn_10.keras', '0.29292929292929293', '__linear_recombination_crossover', '0.7070707070707071', '__partial_shuffle_mutation'
'ga_generation_71_nn_18', 'ga_generation_70_nn_17.keras', 'ga_generation_70_nn_10.keras', '0.29292929292929293', '__linear_recombination_crossover', '0.7070707070707071', 'None'
'ga_generation_71_nn_19', 'ga_generation_70_nn_17.keras', 'ga_generation_69_nn_20.keras', '0.29292929292929293', '__arithmetic_crossover', '0.7070707070707071', '__inversion_mutation'
'ga_generation_71_nn_20', 'ga_generation_70_nn_17.keras', 'ga_generation_69_nn_20.keras', '0.29292929292929293', '__arithmetic_crossover', '0.7070707070707071', '__swap_mutation'
'ga_generation_71_nn_21', 'ga_generation_70_nn_17.keras', 'ga_generation_70_nn_28.keras', '0.29292929292929293', 'None', '0.7070707070707071', '__inversion_mutation'
'ga_generation_71_nn_22', 'ga_generation_70_nn_17.keras', 'ga_generation_70_nn_28.keras', '0.29292929292929293', 'None', '0.7070707070707071', '__inversion_mutation'
'ga_generation_71_nn_23', 'ga_generation_70_nn_24.keras', 'ga_generation_70_nn_17.keras', '0.29292929292929293', 'None', '0.7070707070707071', 'None'
